Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
13,アイスクリーム通販サイト-古蓮の完全無添加アイスクリーム- 無添加手作りアイスクリームの古蓮,https://www.koren.co.jp/hpgen/HPB/entries/26.html,https://sprunky.gg/brainrot,Brainrot,3724,59,false,false,false,true,false,false,false,false,2025-11-07,2025-11-07,true,false
13,Network of 25K Delivery Partner would be created from all India,https://www.ombika.com/index.php?journal_blog_post_id=1&route=journal3%2Fblog%2Fpost,https://sprunky.gg/ko,https://sprunky.gg/ko,5906,270,false,false,false,true,false,false,false,false,2025-07-31,2025-07-31,false,false
13,Restoring Health & Fitness for America's Youth starts in Schools,https://www.phitamerica.org/post/fact-sheet-president-s-council-on-sports-fitness-and-nutrition,https://sprunky.gg/,Sprunky,11,63,false,false,false,true,false,false,false,false,2025-10-16,2025-10-25,true,false
13,aaaaaaaaaaaaaaa - ฉลองครบรอบ 10 ปี ไทยทิคเก็ตเมเจอร์ พาเพื่อนๆ ล่องเรือไหว้พระ 9 วัด ฟรี 20 รางวัล,https://www.thaiticketmajor.com/10th-anniversary/chaophraya-express-boat-details.php?wid=449,https://sprunky.gg/es,Sprunki juego,9215,120,false,false,false,true,false,false,false,false,2025-09-16,2025-11-08,false,false
13,Season Essentials,https://www.vaptistikadadinidis.gr/season-essentials,https://sprunky.gg/,https://sprunky.gg,5602,156,false,false,false,true,false,false,false,false,2025-09-17,2025-10-25,false,false
12,[How to Draw] Fixing the Common Flaws with Stick Figures – The Anatomy of Art and Game Development,https://blogs.uww.edu/artofmakai/2021/03/09/how-to-draw-fixing-the-common-flaws-with-stick-figures/,https://sprunky.gg/es,Sprunki juego,351,592,true,false,true,true,false,false,false,false,2025-09-10,2025-11-09,false,false
12,Live updates COVID-19European cities respond to the coronavirus crisisCluj-Napoca – Moving Council sessions onlineEUROCITIES,https://covidnews.eurocities.eu/2020/03/19/cluj-napoca-moving-council-sessions-online/,https://sprunky.gg/es,Sprunki,9,59,true,false,true,true,false,false,false,false,2025-11-07,2025-11-07,true,false
12,Departamento de Difusión > La Academia > Eventos academia,https://difusion.cinvestav.mx/La-Academia/Eventos-academia/emodule/7075/eitem/3163,https://sprunky.gg/es,Sprunki,166,163,false,false,false,true,false,false,false,false,2025-10-24,2025-11-08,true,false
12,Iphone 8 Plus Mati Total Solusi Cepat - Malino Labs Indonesia,https://malinolabs.com/solusi-iphone-mati-total/,https://sprunky.gg/,Sprunky,7395,4238,true,false,true,true,false,false,false,false,2025-09-05,2025-09-27,false,false
12,10 benefits of renewing your car's COE | Articles | Motorist Singapore,https://preview.motorist.sg/article/5018/10-benefits-of-renewing-your-car-s-coe,https://sprunky.gg/ko,스프런키,14,93,false,false,false,true,false,false,false,false,2025-10-02,2025-10-19,false,false
12,PxPic: Your helpful photo editor tools and document tools online for free,https://pxpic.com/,https://sprunky.gg/,sprunky Sprunky Play Sprunky | Sprunky Games Online Try it now,3,17,false,false,false,false,false,false,true,false,2025-09-03,2025-10-29,false,false
12,I Rode The Napa Valley Wine Train So You Don't Have To (Review),https://whimsysoul.com/napa-valley-wine-train/,https://sprunky.gg/2048-cupcakes,2048 cupcakes,113,169,true,false,true,true,false,false,false,false,2025-04-27,2025-11-09,false,false
12,Best Leather Bags,https://www.tvmen.co.za/index.php?journal_blog_post_id=11&route=journal3%2Fblog%2Fpost,https://sprunky.gg/brainrot,https://sprunky.gg/brainrot,2494,229,false,false,false,true,false,false,false,false,2025-11-06,2025-11-06,true,false
11,掲示板 - YY-BOARD,http://4122.cfbx.jp/f-bbs/yybbs.cgi?bbs=0&pg=10,https://sprunky.gg/ja,https://sprunky.gg/ja,16,4,false,false,false,true,false,false,false,false,2025-08-24,2025-08-24,false,false
11,制服少女,http://park6.wakwak.com/~miyu-a/cgi-bin/gallerypro/gallery.cgi%3Fno=27,https://sprunky.gg/,[H],2155,1168,false,false,false,true,false,false,false,false,2025-05-23,2025-09-13,false,false
11,Maximizing Solar Energy Efficiency: Tips for Optimal Performance – Precision Autowares,http://precisionautowares.net/maximizing-solar-energy-efficiency-tips-for-optimal-performance/,https://sprunky.gg/ko,스프런키,17596,2875,false,false,false,true,false,false,false,false,2025-08-24,2025-10-13,false,false
11,PET FOOD TECH DAY - 07 - Hygenic Design - Simone Bertoncello - GEA webinars,http://webinar.gea.com/pet-food-tech-day-07-hygenic,https://sprunky.gg/es,Sprunki,101,142,false,false,false,true,false,false,false,false,2025-11-06,2025-11-06,true,false
11,Rénovation d'un appartement à Nîmes - Geoffroy Aurousseau,https://aurousseauarchitecte.com/portfolio/renovation-dun-appartement-a-nimes/,https://sprunky.gg/es/brainrot,brainrot,597,536,false,false,false,true,false,false,false,false,2025-11-01,2025-11-01,true,false
11,Gioie e dolori della gravidanza | Amore di Mamma,https://blog.pianetamamma.it/amoredimamma/gioie-e-dolori-della-gravidanza/,https://sprunky.gg/ko,스프런키,109,208,true,false,true,true,false,false,false,false,2025-08-01,2025-11-08,false,false
11,Best Leather Bags,https://calibeautysupply.de/blog/best-leather-bags,https://sprunky.gg/,https://sprunky.gg,5380,88,false,false,false,true,false,false,false,false,2025-08-01,2025-08-31,false,false
11,イベント掲示板,https://dilettoso.cdx.jp/bbs/yyregi.cgi?mode=past&room=event,https://sprunky.gg/,https://sprunky.gg,109,6,false,false,false,true,false,false,false,false,2025-05-02,2025-05-02,false,false
11,Global Vector Hub - Post a reply,https://globalvectorhub.lshtm.ac.uk/forum/posting.php?f=9&mode=quote&p=100007,https://sprunky.gg/brainrot,Brainrot,8,70,false,false,false,true,false,false,false,false,2025-11-06,2025-11-06,true,false
11,How to Get More Online Orders for Your Restaurant | Sauce,https://home.getsauce.com/post/how-to-get-more-online-orders,http://sprunky.gg/,sprunky.gg/,17,40,false,false,false,true,false,false,false,false,2025-07-21,2025-07-21,false,false
11,"De data waarop de culinaire gidsen Lekker en Gault&Millau hun scores voor 2024 gaan presenteren, zijn bekend. Michelin gaat voor 2024 geen sterren uitdelen, als gevolg van de verhuizing van de presentatie van het voorjaar naar het najaar. | Kees Visser Food",https://keesvisser.eu/nieuws/de-data-waarop-de-culinaire-gidsen-lekker-en-gaultmillau-hun-scores-voor-2024-gaan-presenteren-zijn-bekend-michelin-gaat-voor-2024-geen-sterren-uitdelen-als-gevolg-van-de-verhuizing-van-de-present/,https://sprunky.gg/es,Sprunki juego,3507,238,true,false,true,true,false,false,false,false,2025-08-23,2025-11-09,false,false
11,Another Blog Post,https://kulo.dk/blog/another-blog-post,https://sprunky.gg/es,https://sprunky.gg/es,6934,127,false,false,false,true,false,false,false,false,2025-09-06,2025-09-06,false,false
11,스프런키 | Sprunki | 스프런키 게임 온라인 플레이,https://sprunki-kr.com/,https://sprunky.gg/ko/brainrot,브레인롯 브레인롯,2,47,false,false,false,false,false,false,true,false,2025-11-07,2025-11-07,true,false
11,Shoptalk 2024: Innovation Through Time at Casa Batlló (Event Recap) - Valtech videos,https://videos.valtech.com/shoptalk-2024-innovation-through,https://sprunky.gg/es,Sprunki,138,104,false,false,false,true,false,false,false,false,2025-09-05,2025-09-17,false,false
11,Meet the Team,https://www.farmlandcapital.fbn.com/post/meet-the-team,https://sprunky.gg/brainrot,Brainrot,9,24,false,false,false,true,false,false,false,false,2025-11-10,2025-11-10,true,false
11,お盆期間中の商品出荷・サイズ交換対応についてのご案内 MEDIAID Online - メディエイド 公式オンラインショップ,https://www.mediaid-online.jp/hpgen/HPB/entries/108.html,https://sprunky.gg/ja/game/sprunki-kiss-mod,Sprunki-kiss-mod,272,30,false,false,false,true,false,false,false,false,2025-05-29,2025-10-25,false,false
11,Talas nakliye – kayseri evden eve nakliyat,https://www.noktanakliyat.com/talas-nakliye.html,https://sprunky.gg/es,Sprunki juego,35959,4221,true,false,true,true,false,false,false,false,2025-08-29,2025-09-21,false,false
11,sprunki Reviews & Experiences,https://www.provenexpert.com/en-us/sprunki2/,https://sprunky.gg/,sprunky.gg,8,21,false,false,false,true,false,false,false,false,2025-05-08,2025-07-01,false,false
11,Season Essentials,https://www.viamarble.com/blog/season-essentials,https://sprunky.gg/,https://sprunky.gg,1122,50,false,false,false,true,false,false,false,false,2025-09-05,2025-09-05,false,false
10,ゆったりと じっくりと | ブログ | Ignites.com,http://ignites.cloud-line.com/blog/2014/07/15933/,https://sprunky.gg/ja/game/sprunki-swapped-version,"""Sprunki enthusiasts",781,61,false,false,false,true,false,false,false,false,2025-05-17,2025-06-14,false,false
10,Knuthenborg.mp4 - Børn i byen Video,http://video.bornibyen.dk/knuthenborgmp4,https://sprunky.gg/es,Sprunki,25,74,false,false,false,true,false,false,false,false,2025-09-06,2025-11-05,false,false
10,メカニックハウスの掲示板です。,http://webkit.dti.ne.jp/bbs/list.do?bbsid=mekag&page=16&userid=mekahouse,https://sprunky.gg/ja,https://sprunky.gg/ja,31,17,false,false,false,true,false,false,false,false,2025-10-15,2025-11-01,true,false
10,女性が喜ぶおしゃれなプレゼントのおすすめ！,http://www.kcn.ne.jp/~gorosan/cgi-bin/diarypro/diary.cgi?date=20230512,https://sprunky.gg/,ＵＲＬ,41,218,false,false,false,true,false,false,false,false,2025-06-18,2025-10-01,false,false
10,大人の余裕漂うシンプル＆エレガントなビジネススタイル,http://www.kt.rim.or.jp/~youie/cgi-bin/nanmeri/nanmeri.cgi?no=224,https://sprunky.gg/ja,ＵＲＬ,126,140,false,false,false,true,false,false,false,false,2025-03-11,2025-10-21,false,false
10,おしゃれなデザインが豊富にそろうブランド,http://www3.wind.ne.jp/snowbravo/gesc_cgi/diarypro/diary.cgi,https://sprunky.gg/ja,ＵＲＬ,637,886,false,false,false,true,false,false,false,false,2025-04-02,2025-11-10,false,false
10,Atouch Tablet Review | Latest Atouch X19 Tablet| Atouch Tablet Company,https://1995.ng/kids-tablet-blog/Atouch-X19pro,https://sprunky.gg/ko,https://sprunky.gg/ko,6159,106,false,false,false,true,false,false,false,false,2025-08-22,2025-10-30,false,false
10,Dette bør du spise! - Arendalsuka 24,https://arendalsuka24.twentythree.com/dette-bor-du-spise,https://sprunky.gg/ko,스프런키,109,139,false,false,false,true,false,false,false,false,2025-08-15,2025-10-15,false,false
10,Emeritus,https://emeritus.qodeinteractive.com/forums/reply/9358/,https://sprunky.gg/,https://sprunky.gg/,6,127,true,false,false,true,false,false,false,false,2025-04-15,2025-11-09,false,false
10,Best Wall Charts,https://estore.thehumanelement.com/blog/best-wall-charts,https://sprunky.gg/ko,https://sprunky.gg/ko,3555,50,false,false,false,true,false,false,false,false,2025-08-01,2025-11-06,false,false
10,INTA Urges EUIPO Grand Board to Confirm Human Face Marks are Not Excluded from Trademark Registration,https://ipwatchdog.com/2025/01/09/inta-urges-euipo-grand-board-confirm-human-face-marks-trademark-registration/id=184946/,https://sprunky.gg/,https://sprunky.gg/,19,120,true,false,true,true,false,false,false,false,2025-06-07,2025-10-05,false,false
10,Best Beauty Products,https://kahvecisa.com.tr/blog/best-beauty-products,https://sprunky.gg/brainrot,https://sprunky.gg/brainrot,5920,63,false,false,false,true,false,false,false,false,2025-11-11,2025-11-11,true,false
10,Welcome to Journal Blog,https://laykids.com.tr/blog/journal-blog,https://sprunky.gg/,https://sprunky.gg,2295,49,false,false,false,true,false,false,false,false,2025-08-15,2025-10-22,false,false
10,Quick-fixes to alienate your mailbox Overload – letsgrow,https://surjitletsgrow.com/quickfixes-to-alienate-your-mailbox-overload/,https://sprunky.gg/ja,スプランキー,2033,2207,true,false,true,true,false,false,false,false,2025-08-30,2025-10-14,false,false
10,,https://www.amorinomi.com/index.php?journal_blog_post_id=12&route=journal3%2Fblog%2Fpost,https://sprunky.gg/brainrot,https://sprunky.gg/brainrot,3697,82,false,false,false,true,false,false,false,false,2025-11-09,2025-11-09,true,false
10,Seminario: “Desafíos para la construcción de una política de Salud Mental en Chile” - Corporación Atrapasueños,https://www.atrapasuenos.cl/?p=815,https://sprunky.gg/es,Sprunki,10420,9542,false,false,false,true,false,false,false,false,2025-10-30,2025-11-06,true,false
10,Another Blog Post,https://www.baldukrastas.lt/blog-straisniai?journal_blog_post_id=10,https://sprunky.gg/brainrot,https://sprunky.gg/brainrot,7122,27,false,false,false,true,false,false,false,false,2025-11-07,2025-11-07,true,false
10,Sapien reiciendis accusamus - Cerry's Bistrot,https://www.cerrys.it/sapien-reiciendis-accusamus/,https://sprunky.gg/brainrot,,16701,79,true,false,false,false,false,false,true,false,2025-11-11,2025-11-11,true,false
10,Theora Design - A Story of Survival Leads to Joy for Generations of Ch,https://www.chitag.com/single-post/2017/04/14/theora-design-a-story-of-survival-leads-to-joy-for-generations-of-children,https://sprunky.gg/ja,スプランキー,18,278,false,false,false,true,false,false,false,false,2025-09-09,2025-09-09,false,false
10,How to Make a Moss Ball Planter or Kokedama,https://www.craftberrybush.com/2025/03/how-to-make-a-moss-ball-planter-or-kokedama-2.html,https://sprunky.gg/es,Sprunki juego,229,395,true,false,false,true,false,false,false,false,2025-09-14,2025-11-05,false,false
10,Spectral Mobilă se extinde,https://www.spectral.ro/Media/spectral-mobila-se-extinde-profit-25-05-2021,https://sprunky.gg/es,sprunky.gg/es,274,129,false,false,false,true,false,false,false,false,2025-10-19,2025-11-06,true,false
9,ディオール ブック トート 偽物 見分け 方,http://hktagb.ddo.jp/diarypro-vb/diary.cgi?date=20220211,https://sprunky.gg/ja,URL,126,157,false,false,false,true,false,false,false,false,2025-04-16,2025-11-07,false,false
9,"New words for November 14, 2024 | The Online Slang Dictionary",http://onlineslangdictionary.com/by-date/2024-11-14,https://sprunky.gg/,Sprunky,61,106,false,false,false,true,false,false,false,false,2025-07-19,2025-11-07,false,false
9,Introducing our classic watches lineup,http://www.hammockpizza.co/index.php?journal_blog_post_id=7&route=journal2%2Fblog%2Fpost,https://sprunky.gg/ja,sprunky.gg/ja,2272,54,false,false,false,true,false,false,false,false,2025-08-23,2025-11-05,false,false
9,CircuitVerse - share,https://circuitverse.org/users/4076/projects/share,https://sprunky.gg/,https://sprunky.gg/,12,47,false,false,false,true,false,false,false,false,2025-08-18,2025-10-12,false,false
9,ENTRETENIMIENTO DIGITAL EN ECUADOR: UN MERCADO QUE CRECERÁ UN 70% PARA 2026 - Clave Empresarial,https://claveempresarial.com/entretenimiento-digital-en-ecuador-un-mercado-que-crecera-un-70-para-2026/,https://sprunky.gg/es,Sprunki juego,7067,13832,true,false,true,true,false,false,false,false,2025-08-28,2025-10-03,false,false
9,Introducing our Summer Dresses,https://fabnetpharmacy.com/%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F/classic-watches,https://sprunky.gg/,https://sprunky.gg,4078,126,false,false,false,true,false,false,false,false,2025-08-08,2025-11-06,false,false
9,Fotogalerija,https://germanistika.unizd.hr/fotogalerija/emodule/25811/eitem/7337,https://sprunky.gg/ko,스프런키,42,104,false,false,false,true,false,false,false,false,2025-08-31,2025-08-31,false,false
9,Quem é 932489565 de rede NOS / Optimus - Ligaram-me deste número,https://ligaram-me.com/numero/932489565,https://sprunky.gg/,https://sprunky.gg/,305,27,false,false,false,true,false,false,false,false,2025-10-27,2025-10-27,true,false
9,How Meat Consumption is Contributing to Climate Change,https://northwesterndining.wixsite.com/blog/post/how-meat-consumption-is-contributing-to-climate-change,https://sprunky.gg/,Sprunky,28,10,false,false,false,true,false,false,false,false,2025-08-21,2025-08-21,false,false
9,"SATUAN POLISI PAMONG PRAJA, PEMADAM KEBAKARAN DAN PENYELAMATAN | KABUPATEN KUANTAN SINGINGI",https://satpolppdamkar.kuansing.go.id/blog/pedagang-diyakinkan-untuk-pindah.html,https://sprunky.gg/,Sprunky,1214,57,false,false,false,true,false,false,false,false,2025-06-19,2025-09-27,false,false
9,"$20,000 savings at the age of 20. Am I on track? Currently studying university, no income. Any ways to earn more money while staying at home? - Seedly",https://seedly.sg/posts/20-000-savings-at-the-age-of-20-am-i-on-track-currently-studying-university-no-income-any-ways-to-earn-more-money-while-staying-at-home/,https://sprunky.gg/es,Sprunki,10,65,true,false,true,true,false,false,false,false,2025-09-09,2025-11-09,false,false
9,Sprunki Characters (Normal) Sprunki Wiki | SprunkiCharacters.org,https://sprunkicharacters.org/,https://sprunky.gg/,https://sprunky.gg,4,2,false,false,false,true,false,false,false,true,2025-05-16,2025-11-10,false,false
9,綱引のすすめ | Family,https://suzujrtugofwar.blog.bai.ne.jp/?eid=109124,https://sprunky.gg/ja,スプランキー,155,3,false,false,false,true,false,false,false,false,2025-04-06,2025-11-06,false,false
9,Journal Blog is Here,https://thecakexpress.in/index.php?journal_blog_post_id=12&route=journal3%2Fblog%2Fpost,https://sprunky.gg/ko,https://sprunky.gg/ko,4530,102,false,false,false,true,false,false,false,false,2025-09-20,2025-09-23,false,false
9,Impacto financiero,https://www.centronacionaldeconsultoria.com/post/impacto-financiero,https://sprunky.gg/,Sprunky,12,77,false,false,false,true,false,false,false,false,2025-10-09,2025-10-09,false,false
9,Best Beauty Products,https://www.coffee365.gr/blog/best-beauty-products,https://sprunky.gg/es,https://sprunky.gg/es,3131,55,false,false,false,true,false,false,false,false,2025-08-30,2025-11-05,false,false
9,Cadenze rios picked for the upcoming picture “RENICIMIENTO” - Film Fusion,https://www.desiblitz.com/filmfusion/cadenze-rios-picked-for-the-upcoming-picture-renicimiento-2/,https://sprunky.gg/,Sprunky,6865,7149,true,false,true,true,false,false,false,false,2025-09-16,2025-11-07,false,false
9,Traveling to Greece,https://www.procutvinyl.co.uk/blog/greece-travel,https://sprunky.gg/ko,https://sprunky.gg/ko,3389,92,false,false,false,true,false,false,false,false,2025-08-18,2025-11-10,false,false
9,Snowshoe to Artist Point: Washington's BEST Winter Adventure!,https://www.reneeroaming.com/snowshoe-to-artist-point-washington/,https://sprunky.gg/,Sprunky,189,467,true,false,true,true,false,false,false,false,2025-04-05,2025-11-07,false,false
8,夏のおしゃれを彩る！カラフルアクセサリーで華やかに,http://sakura.web5.jp/diary.cgi?no=176,https://sprunky.gg/ja,ＵＲＬ,43,52,false,false,false,true,false,false,false,false,2025-04-20,2025-05-10,false,false
8,The Importance of Building a Strong Brand Identity – GreenField,https://3g-greenfield.com/2023/06/22/the-importance-of-building-a-strong-brand-identity/,https://sprunky.gg/es,sprunky,27972,3656,false,false,false,true,false,false,false,false,2025-10-16,2025-11-06,true,false
8,The Power of Effective Communication in Business – itnerd.nl I internetbureau I De Koning van het Web,https://itnerd.nl/?p=155,https://sprunky.gg/ko,스프런키,28110,3220,false,false,false,true,false,false,false,false,2025-08-13,2025-08-18,false,false
8,Životna priča Vladimira Putina | Katera,https://katera.news/lat/zivotna-prica-vladimira-putina,https://sprunky.gg/ko,스프런키,3525,539,false,false,false,true,false,false,false,false,2025-10-03,2025-10-26,false,false
8,お中元/米沢牛ギフト/米沢牛黄木 【公式】米沢牛専門の通販サイト 【米沢牛黄木】,https://o-ki.co.jp/hpgen/HPB/entries/110.html,https://sprunky.gg/,Sprunky,758,162,false,false,false,true,false,false,false,false,2025-06-22,2025-11-02,false,false
8,未婚シングル、ママ、パパ友募集です！＾＾LINE - お気がる掲示板｜すくパラ倶楽部,https://sukupara.jp/mtn_thread_show.php?act=1&next_page=1&thread_id=6402,https://sprunky.gg/es),https://sprunky.gg/es),5,84,false,false,false,true,false,false,false,false,2025-10-09,2025-11-04,false,false
8,Customer Story: Complet Revision - Penneo - Penneo,https://video.penneo.com/customer-story-complet-revision,https://sprunky.gg/,https://sprunky.gg/,2,43,false,false,false,true,false,false,false,false,2025-08-11,2025-10-22,false,false
8,Welcome to Journal Blog,https://vipahmet.com/blog/journal-blog,https://sprunky.gg/ko,https://sprunky.gg/ko,5091,65,false,false,false,true,false,false,false,false,2025-09-11,2025-11-09,false,false
8,Nova,https://www.apl-shelter.org/post/_nova,https://sprunky.gg/ko,스프런키,13,63,false,false,false,true,false,false,false,false,2025-09-23,2025-10-07,false,false
8,One day - A poem by Vaiva Hawkins - C-Heads Magazine,https://www.c-heads.com/2015/06/04/one-day-a-poem-by-vaiva-hawkins/,https://sprunky.gg/,Sprunky,2490,2223,true,false,true,true,false,false,false,false,2025-09-07,2025-11-06,false,false
8,カート切替に伴う、パスワード変更の手順 国産レモン有数の産地、瀬戸田からレモンケーキの島ごころSETODA,https://www.patisserie-okumoto.com/hpgen/HPB/entries/1.html,https://sprunky.gg/sprunki-oc-v3,Ben,3652,34,false,false,false,true,false,false,false,false,2025-05-21,2025-11-10,false,false
8,Ham & Swiss Sliders,https://www.pattis1880s.com/post/ham-swiss-sliders,https://sprunky.gg/,Sprunky,12,19,false,false,false,true,false,false,false,false,2025-10-08,2025-10-08,false,false
8,Another Blog Post,https://www.perfect-tuning.re/voitures-motos-electrique-pour-enfant,https://sprunky.gg/,https://sprunky.gg,4391,97,false,false,false,true,false,false,false,false,2025-09-09,2025-10-11,false,false
8,秋！ 【古着通販】古着屋RushOut（ラッシュアウト）公式オンラインショップ,https://www.rushout.jp/hpgen/HPB/entries/26.html,https://sprunky.gg/ja/sprunki-oc-v3,Sprunki-oc-v3,63,625,false,false,false,true,false,false,false,false,2025-06-11,2025-11-03,false,false
8,Brasserie-Ammonite // Sennecey-le-Grand // France,https://www.tremblingmadness.co.uk/beer-blog/brasserie-ammonite-sennecey-le-grand-france,https://sprunky.gg/,link,7,92,true,false,false,true,false,false,false,false,2025-04-16,2025-11-06,false,false
8,Оставить коментарий,https://ya.mininuniver.ru/sdo/training/18/comment/training,https://sprunky.gg/,Sprunky,3627,24,false,false,false,true,false,false,false,false,2025-09-23,2025-11-09,false,false
7,Женщина-Овен (гороскоп Линды Гудмен),http://katarina-su.1gb.ru/pubs/goroskop/aries/56.htm,https://sprunky.gg/ja,スプランキー,433,44,false,false,false,true,false,false,false,false,2025-09-11,2025-11-07,false,false
7,"オーダースーツの紳士服ひらた 39,000円～ 石川県白山市",http://sinsifuku-hirata.dreamblog.jp/CALENDAR/202007/04/,https://sprunky.gg/ja,https://sprunky.gg/ja,31,319,false,false,false,true,false,false,false,false,2025-04-11,2025-11-01,false,false
7,いわ端日記：雪化粧♪,http://takasaru1129.diary2.nazca.co.jp/2010/diary_20100202_01.html,https://sprunky.gg/ja,HP,203,6,false,false,false,true,false,false,false,false,2025-04-08,2025-11-09,false,false
7,Will a Spouse Ever Understand Your Life Challenge? | The Soldier And The Squirrel,http://thesoldierandthesquirrel.indiemade.com/blog/will-spouse-ever-understand-your-life-challenge,https://sprunky.gg/ko,스프런키,58,105,false,false,false,true,false,false,false,false,2025-09-13,2025-11-08,false,false
7,Биокомплекс «Гастригель» от Артлайф! ​,http://www.bio-apteka.com.ua/blog/art-layf/biokompleks-gastrigel-/,https://sprunky.gg/,,12971,112,false,false,false,false,false,false,true,false,2025-08-02,2025-11-01,false,false
7,Churro Waffles - CPA: Certified Pastry Aficionado,http://www.certifiedpastryaficionado.com/churro-waffles/,https://sprunky.gg/,Sprunky,297,581,true,false,false,true,false,false,false,false,2025-04-16,2025-11-08,false,false
7,Beyond the Surface: Unveiling Hidden Gems – Adnium Outdoor Solutions,https://adnium.in/beyond-the-surface-unveiling-hidden-gems/,https://sprunky.gg/,Sprunky,41738,5450,true,false,true,true,false,false,false,false,2025-08-28,2025-09-19,false,false
7,GAME OF THRONES Audio » Forums » ArenaBG,https://arenabg.com/en/forums/game-of-thrones-audio-t468635.html?page=124,https://sprunky.gg/ja,https://sprunky.gg/ja,36,45,false,false,false,true,false,false,false,false,2025-08-20,2025-11-11,false,false
7,Best Leather Bags,https://camperclassic.lv/blog/best-leather-bags,https://sprunky.gg/ko,https://sprunky.gg/ko,3096,28,false,false,false,true,false,false,false,false,2025-09-05,2025-11-09,false,false
7,"vandkunsten, architects: torpedohallen, naval shipyard conversion, holmen, copenhagen 1953 / 2000-2003 - Chris Mueller",https://chris-mueller.23video.com/vandkunsten-architects-torpedohallen,https://sprunky.gg/ko,스프런키,95,173,false,false,false,true,false,false,false,false,2025-08-30,2025-08-30,false,false
7,카자흐스탄 한인경영 > 뉴스& 공지 | CIS 코리아타운 - 중앙아시아 최대의 한인 사이트-스빠씨바,https://ciskoreatown.korean.net/bbs/board.php?bo_table=news&page=1&sca=%EA%B2%BD%EC%A0%9C&sod=asc&sop=and&sst=wr_datetime&wr_id=103,https://sprunky.gg/ko,https://sprunky.gg/ko,4259,498,false,false,false,true,false,false,false,false,2025-09-09,2025-10-30,false,false
7,La guía definitiva para el cuidado del césped en verano,https://eurodenda.es/blog/cuidado-cesped-verano,https://sprunky.gg/ko,https://sprunky.gg/ko,1490,158,false,false,false,true,false,false,false,false,2025-09-14,2025-11-06,false,false
7,e-mail or email chicago manual of style | Citeve Events,https://events.citeve.pt/chat-conversation/e-mail-or-email-chicago-manual-style,https://sprunky.gg/es,Sprunki,43,90,false,false,false,true,false,false,false,false,2025-09-30,2025-11-10,false,false
7,ระบบการจัดการข้อสอบออนไลน์,https://exam.western.ac.th/WTU_CI/index.php/webboard/view/form/3028,https://sprunky.gg/ko,????,3998,454,false,false,false,true,false,false,false,false,2025-09-09,2025-11-06,false,false
7,元気いっぱい！桜井市立朝倉小学校・素麺工場見学 手延べそうめんの老舗【嘉永三年創業】三輪素麺池利オンラインショップ,https://ikerishop.com/hpgen/HPB/entries/145.html,https://sprunky.gg/ja,Sprunky,168,77,false,false,false,true,false,false,false,false,2025-06-17,2025-11-10,false,false
7,,https://kentia.gr/hotel/journal3/blog/post?journal_blog_post_id=17,https://sprunky.gg/,https://sprunky.gg,278,49,false,false,false,true,false,false,false,false,2025-10-26,2025-11-07,true,false
7,Recent stories by @Sprunki123 - △ Prismo / fedibird,https://prismo.fedibird.com/@Sprunki123/recent,https://sprunky.gg/ja/game/sprunki-swapped-version,スプランキーとは(Sprunki),2,17,false,false,false,true,false,false,false,false,2025-06-10,2025-11-04,false,false
7,Welcome to Journal Blog,https://shop.erinox.com.tr/blog/journal-blog,https://sprunky.gg/ko,https://sprunky.gg/ko,4033,61,false,false,false,true,false,false,false,false,2025-09-03,2025-10-28,false,false
7,2025年3月4日(火) - 宙色飛行船オープンボード,https://sorairo.bbs.wox.cc/2025-03-04.html,https://sprunky.gg/ja,https://sprunky.gg/ja,19,110,false,false,false,true,false,false,false,false,2025-04-05,2025-10-30,false,false
7,Test Post · NavVis Portal,https://support.navvis.com/community/bc4db7d9-51d6-ea11-a813-000d3ab9546c/,https://sprunky.gg/ko,Sprunky,1047,703,false,false,false,true,false,false,false,false,2025-08-05,2025-08-11,false,false
7,Mit sygefravær.mp4 - Assens Kommune,https://video.assens.dk/mit-sygefravaermp4,https://sprunky.gg/es,Sprunki,23,78,false,false,false,true,false,false,false,false,2025-10-23,2025-11-07,true,false
7,Europe's gas market forecast – bearish or bullish? - Montel,https://video.montel.energy/europes-gas-market-forecast,https://sprunky.gg/ko/,스프링키,160,141,false,false,false,true,false,false,false,false,2025-08-03,2025-08-04,false,false
7,dolce-casa-3 - Agenzia Immobiliare Dolce Casa,https://www.agenziadolcecasa.it/contatti-e-informazioni/dolce-casa-3/,https://sprunky.gg/,,15676,8410,false,false,false,true,false,false,false,false,2025-11-02,2025-11-02,true,false
7,Achieving policy-driven application-centric security management for Cisco Nexus Dashboard Orchestrat,https://www.algosec.com/post/achieving-policy-driven-application-centric-security-management-for-multi-site-orchestrator,https://sprunky.gg/,Sprunky,8,151,false,false,false,true,false,false,false,false,2025-08-03,2025-08-03,false,false
7,beta-karoten-i-njegova-uloga-u-organizmu | Apotekaonline.rs,https://www.apotekaonline.rs/blog/beta-karoten-i-njegova-uloga-u-organizmu,https://sprunky.gg/,https://sprunky.gg,171,441,false,false,false,true,false,false,false,false,2025-09-24,2025-09-24,false,false
