Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
73,,https://chillguygame.io/,https://yoplay.io/chill-guy-clicker,,0,0,false,false,false,true,false,false,false,false,2025-09-19,2025-10-18,false,false
48,Public Domain Movie Torrents with PDA iPod Divx PSP versions,http://www.publicdomaintorrents.info/,https://yoplay.io/curve-rush,Curve Rush,15,35,false,false,false,true,false,false,false,false,2025-10-16,2025-10-17,true,false
48,BloodMoney Game | Play Online free clicker game｜ harvey,https://www.blood-money.online/,https://yoplay.io/bloodmoney.embed,,6,0,false,false,false,false,true,false,false,false,2025-09-04,2025-10-18,false,false
47,How Ya Doin? – Catholic Stand,https://catholicstand.com/how-ya-doin/,https://yoplay.io/,Yoplay,23,127,true,false,true,true,false,false,false,false,2025-10-01,2025-10-01,false,false
45,Pips NYT - Play Logic Puzzle Game Online | NYT Games,https://www.pipsnyt.dev/,https://yoplay.io/pips-nyt.embed,,2,11,false,false,false,false,true,false,false,false,2025-09-07,2025-10-20,false,false
44,Blog | ACM Interactions,https://interactions.acm.org/blog/view/hci-and-interaction-design-versus-covid,https://yoplay.io/,YoPlay,1153,1159,false,false,false,true,false,false,false,false,2025-08-12,2025-11-09,false,false
42,8 Details to Consider Including In Your Next Kitchen Update,https://www.lfdesigns.co/post/8-details-to-consider-including-in-your-next-kitchen-update,https://yoplay.io/,Yoplay,4,48,false,false,false,true,false,false,false,false,2025-09-05,2025-09-05,false,false
41,Escape Road - hawkular-dev - Jboss List Archives,https://lists.jboss.org/archives/list/hawkular-dev@lists.jboss.org/thread/M5GOQQ3LQ4N2C2L32GCHIANJWJGVCE53/,https://yoplay.io/chill-guy-clicker,https://chillguygame.io,6,181,true,false,false,true,false,false,false,false,2025-10-24,2025-10-24,true,false
36,Play Pips NYT Online Free – Daily Puzzle Game,https://pips-nyt.com/,https://yoplay.io/pips-nyt.embed,Launch game,3,6,true,false,false,true,false,false,false,false,2025-09-29,2025-10-19,false,false
29,치이카와 퍼즐 게임 - chiikawa puzzle game 치이카와 퍼즐 사이트에서 귀여운 캐릭터와 함께하는 온라인 퍼즐 게임,https://chiikawa-puzzle.me/,https://yoplay.io/chiikawa-puzzle.embed,,3,7,false,false,false,false,true,false,false,false,2025-08-24,2025-11-04,false,false
24,Daniel+James - Yahoo Suchergebnisse,https://ch.search.yahoo.com/mobile/s?_tsrc=apple&age=1d&btf=d&ei=UTF-8&fr2=time&p=Daniel%2BJames&r=web_filter,https://yoplay.io/retro-bowl,yoplay.io › retro-bowl Retro Bowl - Play Online,16,44,false,false,false,true,false,false,false,false,2025-10-02,2025-10-02,false,false
23,4 Psychological Signs He's Falling in Love With You (#3 Is Hilarious),https://lovestrategies.com/4-psychological-signs-hes-falling-in-love-with-you/,https://yoplay.io/bloodmoney,Bloodmoney,10,60,true,false,true,true,false,false,false,false,2025-09-17,2025-10-28,false,false
23,[Wii/GC] Swiss v0.6r1823 disponible - News et actualités postées sur LS - LS forums,https://www.logic-sunrise.com/forums/topic/104511-wiigc-swiss-v06r1823-disponible/,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,4,54,true,false,false,true,false,false,false,false,2025-10-04,2025-10-04,false,false
22,湯姆熊18歲機台、換現金內幕知多少？兩大交易手法小心被捕,https://www.wof888.com/post/tomscheat,https://yoplay.io/clashdle,Clashdle,15,52,false,false,false,true,false,false,false,false,2025-10-31,2025-10-31,true,false
21,Justo Connection - Official Forum,http://ec2-52-212-236-181.eu-west-1.compute.amazonaws.com/viewtopic.php?t=4166,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,3,77,false,false,false,true,false,false,false,false,2025-10-03,2025-10-03,false,false
20,high speed disperser malaysia – Customer Feedback for QuickBooks Online,https://feedback.qbo.intuit.com/forums/930640-quickbooks-apptransactions/suggestions/49306673-high-speed-disperser-malaysia,https://yoplay.io/chill-guy-clicker,https://chillguygame.io,2,29,true,false,true,true,false,false,false,false,2025-09-23,2025-11-02,false,false
20,Conflict Theory and the Design of Migrant Housing - Sociological Images,https://thesocietypages.org/socimages/2025/08/15/conflict-theory-and-the-design-of-migrant-housing/,http://yoplay.io/stickman-slash,Stickman Slash,92,17,true,false,true,true,false,false,false,false,2025-10-01,2025-11-05,false,false
20,Vertical tiki-taka and constant pressing – The secret behind Luis Enrique’s success at PSG | Transfermarkt,https://www.transfermarkt.co.uk/vertical-tiki-taka-and-constant-pressing-the-secret-behind-luis-enriques-success-at-psg/view/news/456889,https://yoplay.io/,YoPlay,12,146,false,false,false,true,false,false,false,false,2025-08-07,2025-09-28,false,false
19,Slope Rider Game,https://sloperidergame.com/,https://yoplay.io/,YoPlay,1,62,false,false,false,true,false,false,false,false,2025-10-07,2025-11-08,false,false
19,"25 Interview Red Flags That Scream “Toxic Workplace”, According To Netizens | DeMilked",https://www.demilked.com/interview-red-flags/,https://yoplay.io/bloodmoney,Bloodmoney,55,121,true,false,true,true,false,false,false,false,2025-08-27,2025-11-09,false,false
17,Ryan Garcia vs. Rolly Romero | DAZN PPV - 2 May 2025 - BoxRec,https://boxrec.com/forum/viewtopic.php?t=265826,https://yoplay.io/chill-guy-clicker,Chill Guy Clicker,13,30,false,false,false,true,false,false,false,false,2025-09-28,2025-09-28,false,false
